codeWilaya,Wilaya,MoughataaFr,Commune,Center,bureau,Candidat,Wilaya_ar,MoughataaAr,Commune_ar,Center_ar,bureau_ar,CandidatAr,Type,TypeAr,nbr_Inscrits,nb_bulletin,nb_votant_neutre,nb_votant_null,nb_vote
00,Etranger,Afrique,Côte d'Ivoire,Abidjan-Ambassade ,Abidjan-Ambassade   03,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,إفريقيا,ساحل العاج,السفارة ابدجان,السفارة ابدجان  03,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,882,419,5,8,119
00,Etranger,Afrique,Côte d'Ivoire,Abidjan-Ambassade ,Abidjan-Ambassade   03,Outouma Antoine Souleymane Soumaré,الخارج,إفريقيا,ساحل العاج,السفارة ابدجان,السفارة ابدجان  03,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,882,419,5,8,3
00,Etranger,Afrique,Côte d'Ivoire,Abidjan-Ambassade ,Abidjan-Ambassade   03,Mamadou Bocar Ba,الخارج,إفريقيا,ساحل العاج,السفارة ابدجان,السفارة ابدجان  03,مامادو  بوكار با,Présidentielles,الرئاسية,882,419,5,8,1
00,Etranger,Afrique,Côte d'Ivoire,Abidjan-Ambassade ,Abidjan-Ambassade   03,El Id Mohameden M’Bareck,الخارج,إفريقيا,ساحل العاج,السفارة ابدجان,السفارة ابدجان  03,العيد  محمدن امبارك,Présidentielles,الرئاسية,882,419,5,8,5
00,Etranger,Afrique,Côte d'Ivoire,Abidjan-Ambassade ,Abidjan-Ambassade   03,Biram Dah  Abeid,الخارج,إفريقيا,ساحل العاج,السفارة ابدجان,السفارة ابدجان  03,بيرام الداه    اعبيد,Présidentielles,الرئاسية,882,419,5,8,197
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,Mohamed Cheikh Ghazouani,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,489,92,3,1,31
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,Mohamed Lemine El Mourteji  El Wavi,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,489,92,3,1,1
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,489,92,3,1,4
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,Outouma Antoine Souleymane Soumaré,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,489,92,3,1,0
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,Mamadou Bocar Ba,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,مامادو  بوكار با,Présidentielles,الرئاسية,489,92,3,1,3
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,El Id Mohameden M’Bareck,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,489,92,3,1,2
00,Etranger,Afrique,Côte d'Ivoire,interieur-Abingrou,interieur-Abingrou  01,Biram Dah  Abeid,الخارج,إفريقيا,ساحل العاج,أبينكرو,أبينكرو  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,489,92,3,1,47
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,Mohamed Cheikh Ghazouani,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,740,516,4,29,194
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,Mohamed Lemine El Mourteji  El Wavi,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,740,516,4,29,2
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,740,516,4,29,153
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,Outouma Antoine Souleymane Soumaré,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,740,516,4,29,0
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,Mamadou Bocar Ba,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,مامادو  بوكار با,Présidentielles,الرئاسية,740,516,4,29,1
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,El Id Mohameden M’Bareck,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,740,516,4,29,23
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  02,Biram Dah  Abeid,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,740,516,4,29,110
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,Mohamed Cheikh Ghazouani,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,547,344,5,7,113
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,Mohamed Lemine El Mourteji  El Wavi,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,547,344,5,7,0
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,547,344,5,7,140
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,Outouma Antoine Souleymane Soumaré,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,547,344,5,7,0
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,Mamadou Bocar Ba,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,مامادو  بوكار با,Présidentielles,الرئاسية,547,344,5,7,1
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,El Id Mohameden M’Bareck,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,547,344,5,7,15
00,Etranger,Afrique,Gambie,Banjoul centre,Banjoul centre  01,Biram Dah  Abeid,الخارج,إفريقيا,غامبيا,بانجول المركز,بانجول المركز  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,547,344,5,7,63
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,Mohamed Cheikh Ghazouani,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,740,501,5,35,180
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,Mohamed Lemine El Mourteji  El Wavi,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,740,501,5,35,2
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,740,501,5,35,143
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,Outouma Antoine Souleymane Soumaré,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,740,501,5,35,0
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,Mamadou Bocar Ba,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,مامادو  بوكار با,Présidentielles,الرئاسية,740,501,5,35,0
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,El Id Mohameden M’Bareck,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,العيد  محمدن امبارك,Présidentielles,الرئاسية,740,501,5,35,24
00,Etranger,Afrique,Gambie,Ambassade-Banjoul,Ambassade-Banjoul  01,Biram Dah  Abeid,الخارج,إفريقيا,غامبيا,السفارة بانجول,السفارة بانجول  01,بيرام الداه    اعبيد,Présidentielles,الرئاسية,740,501,5,35,112
00,Etranger,Europe,France,Consulat ,Consulat   05,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,581,312,11,26,46
00,Etranger,Europe,France,Consulat ,Consulat   05,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,581,312,11,26,0
00,Etranger,Europe,France,Consulat ,Consulat   05,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,581,312,11,26,2
00,Etranger,Europe,France,Consulat ,Consulat   05,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,581,312,11,26,96
00,Etranger,Europe,France,Consulat ,Consulat   05,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,مامادو  بوكار با,Présidentielles,الرئاسية,581,312,11,26,20
00,Etranger,Europe,France,Consulat ,Consulat   05,El Id Mohameden M’Bareck,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,العيد  محمدن امبارك,Présidentielles,الرئاسية,581,312,11,26,5
00,Etranger,Europe,France,Consulat ,Consulat   05,Biram Dah  Abeid,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  05,بيرام الداه    اعبيد,Présidentielles,الرئاسية,581,312,11,26,106
00,Etranger,Europe,France,Consulat ,Consulat   06,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,581,299,0,40,40
00,Etranger,Europe,France,Consulat ,Consulat   06,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,581,299,0,40,0
00,Etranger,Europe,France,Consulat ,Consulat   06,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,581,299,0,40,6
00,Etranger,Europe,France,Consulat ,Consulat   06,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,581,299,0,40,96
00,Etranger,Europe,France,Consulat ,Consulat   06,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,مامادو  بوكار با,Présidentielles,الرئاسية,581,299,0,40,15
00,Etranger,Europe,France,Consulat ,Consulat   06,El Id Mohameden M’Bareck,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,العيد  محمدن امبارك,Présidentielles,الرئاسية,581,299,0,40,9
00,Etranger,Europe,France,Consulat ,Consulat   06,Biram Dah  Abeid,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  06,بيرام الداه    اعبيد,Présidentielles,الرئاسية,581,299,0,40,93
00,Etranger,Europe,France,Consulat ,Consulat   07,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,581,293,6,5,42
00,Etranger,Europe,France,Consulat ,Consulat   07,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,581,293,6,5,0
00,Etranger,Europe,France,Consulat ,Consulat   07,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,581,293,6,5,7
00,Etranger,Europe,France,Consulat ,Consulat   07,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,581,293,6,5,93
00,Etranger,Europe,France,Consulat ,Consulat   07,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,مامادو  بوكار با,Présidentielles,الرئاسية,581,293,6,5,33
00,Etranger,Europe,France,Consulat ,Consulat   07,El Id Mohameden M’Bareck,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,العيد  محمدن امبارك,Présidentielles,الرئاسية,581,293,6,5,4
00,Etranger,Europe,France,Consulat ,Consulat   07,Biram Dah  Abeid,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  07,بيرام الداه    اعبيد,Présidentielles,الرئاسية,581,293,6,5,103
00,Etranger,Europe,France,Consulat ,Consulat   02,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,581,291,3,5,37
00,Etranger,Europe,France,Consulat ,Consulat   02,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,581,291,3,5,0
00,Etranger,Europe,France,Consulat ,Consulat   02,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,581,291,3,5,2
00,Etranger,Europe,France,Consulat ,Consulat   02,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,581,291,3,5,113
00,Etranger,Europe,France,Consulat ,Consulat   02,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,مامادو  بوكار با,Présidentielles,الرئاسية,581,291,3,5,19
00,Etranger,Europe,France,Consulat ,Consulat   02,El Id Mohameden M’Bareck,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,العيد  محمدن امبارك,Présidentielles,الرئاسية,581,291,3,5,4
00,Etranger,Europe,France,Consulat ,Consulat   02,Biram Dah  Abeid,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  02,بيرام الداه    اعبيد,Présidentielles,الرئاسية,581,291,3,5,108
00,Etranger,Europe,France,Consulat ,Consulat   03,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,581,287,8,27,41
00,Etranger,Europe,France,Consulat ,Consulat   03,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,581,287,8,27,1
00,Etranger,Europe,France,Consulat ,Consulat   03,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,581,287,8,27,5
00,Etranger,Europe,France,Consulat ,Consulat   03,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,581,287,8,27,70
00,Etranger,Europe,France,Consulat ,Consulat   03,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,مامادو  بوكار با,Présidentielles,الرئاسية,581,287,8,27,21
00,Etranger,Europe,France,Consulat ,Consulat   03,El Id Mohameden M’Bareck,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,العيد  محمدن امبارك,Présidentielles,الرئاسية,581,287,8,27,7
00,Etranger,Europe,France,Consulat ,Consulat   03,Biram Dah  Abeid,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  03,بيرام الداه    اعبيد,Présidentielles,الرئاسية,581,287,8,27,107
00,Etranger,Europe,France,Consulat ,Consulat   04,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,581,275,4,4,34
00,Etranger,Europe,France,Consulat ,Consulat   04,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,581,275,4,4,1
00,Etranger,Europe,France,Consulat ,Consulat   04,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,581,275,4,4,0
00,Etranger,Europe,France,Consulat ,Consulat   04,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,581,275,4,4,107
00,Etranger,Europe,France,Consulat ,Consulat   04,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,مامادو  بوكار با,Présidentielles,الرئاسية,581,275,4,4,15
00,Etranger,Europe,France,Consulat ,Consulat   04,El Id Mohameden M’Bareck,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,العيد  محمدن امبارك,Présidentielles,الرئاسية,581,275,4,4,14
00,Etranger,Europe,France,Consulat ,Consulat   04,Biram Dah  Abeid,الخارج,أوروبا,فرنسا,القنصلية,القنصلية  04,بيرام الداه    اعبيد,Présidentielles,الرئاسية,581,275,4,4,96
00,Etranger,Europe,France,Ambassade ,Ambassade   06,Mohamed Cheikh Ghazouani,الخارج,أوروبا,فرنسا,السفارة,السفارة  06,محمد   الشيخ الغزواني,Présidentielles,الرئاسية,602,361,1,39,45
00,Etranger,Europe,France,Ambassade ,Ambassade   06,Mohamed Lemine El Mourteji  El Wavi,الخارج,أوروبا,فرنسا,السفارة,السفارة  06,محمد الامين  المرتجي الوافي,Présidentielles,الرئاسية,602,361,1,39,0
00,Etranger,Europe,France,Ambassade ,Ambassade   06,Hamadi Sid’El Moctar Mohamed Abdi,الخارج,أوروبا,فرنسا,السفارة,السفارة  06,حمادى  سيد المختار محمد عبدى,Présidentielles,الرئاسية,602,361,1,39,4
00,Etranger,Europe,France,Ambassade ,Ambassade   06,Outouma Antoine Souleymane Soumaré,الخارج,أوروبا,فرنسا,السفارة,السفارة  06,أوتوما أنتوان  سليمان سومارى,Présidentielles,الرئاسية,602,361,1,39,89
00,Etranger,Europe,France,Ambassade ,Ambassade   06,Mamadou Bocar Ba,الخارج,أوروبا,فرنسا,السفارة,السفارة  06,مامادو  بوكار با,Présidentielles,الرئاسية,602,361,1,39,23
